,Batch,Input_Feature,Length,Output_Feature,Kernel,Stride,Device,Time,Mult-Adds,Params
399,1,16,1024,64,64,64,cuda,0.00036661148071289064,1049600,65600
400,1,16,1024,256,1,1,cuda,0.00018744468688964845,4456448,4352
401,1,16,1024,256,1,4,cuda,0.00013074874877929687,1114112,4352
402,1,16,1024,256,1,8,cuda,0.0001307559013366699,557056,4352
403,1,16,1024,256,1,16,cuda,0.0001345491409301758,278528,4352
404,1,16,1024,256,1,64,cuda,0.0001279592514038086,69632,4352
405,1,16,1024,256,4,1,cuda,0.0001368093490600586,16989440,16640
406,1,16,1024,256,4,4,cuda,0.00013155221939086914,4259840,16640
407,1,16,1024,256,4,8,cuda,0.00015763044357299804,2129920,16640
408,1,16,1024,256,4,16,cuda,0.00013750791549682617,1064960,16640
409,1,16,1024,256,4,64,cuda,0.00016620159149169922,266240,16640
410,1,16,1024,256,8,1,cuda,0.00013567209243774413,33585408,33024
411,1,16,1024,256,8,4,cuda,0.00012980937957763673,8421120,33024
412,1,16,1024,256,8,8,cuda,0.00012250423431396486,4227072,33024
413,1,16,1024,256,8,16,cuda,0.0001292729377746582,2113536,33024
414,1,16,1024,256,8,64,cuda,0.00015565156936645508,528384,33024
415,1,16,1024,256,16,1,cuda,0.00015327930450439453,66384128,65792
416,1,16,1024,256,16,4,cuda,0.0001574254035949707,16645376,65792
417,1,16,1024,256,16,8,cuda,0.00014383554458618163,8355584,65792
418,1,16,1024,256,16,16,cuda,0.0001416444778442383,4210688,65792
419,1,16,1024,256,16,64,cuda,0.00014920711517333986,1052672,65792
420,1,16,1024,256,64,1,cuda,0.00027934789657592775,252166400,262400
421,1,16,1024,256,64,4,cuda,0.0002925825119018555,63238400,262400
422,1,16,1024,256,64,8,cuda,0.0002661275863647461,31750400,262400
423,1,16,1024,256,64,16,cuda,0.0002620410919189453,16006400,262400
424,1,16,1024,256,64,64,cuda,0.0002593517303466797,4198400,262400
425,1,16,1024,1024,1,1,cuda,0.00014885187149047853,17825792,17408
426,1,16,1024,1024,1,4,cuda,0.0001601123809814453,4456448,17408
427,1,16,1024,1024,1,8,cuda,0.00017032861709594726,2228224,17408
428,1,16,1024,1024,1,16,cuda,0.00015119791030883788,1114112,17408
429,1,16,1024,1024,1,64,cuda,0.0001406121253967285,278528,17408
430,1,16,1024,1024,4,1,cuda,0.00021229743957519533,67957760,66560
431,1,16,1024,1024,4,4,cuda,0.00016407489776611327,17039360,66560
432,1,16,1024,1024,4,8,cuda,0.000203092098236084,8519680,66560
433,1,16,1024,1024,4,16,cuda,0.00012420177459716798,4259840,66560
434,1,16,1024,1024,4,64,cuda,0.00013226032257080078,1064960,66560
435,1,16,1024,1024,8,1,cuda,0.00021260976791381836,134341632,132096
436,1,16,1024,1024,8,4,cuda,0.0001361989974975586,33684480,132096
437,1,16,1024,1024,8,8,cuda,0.00013214111328125,16908288,132096
438,1,16,1024,1024,8,16,cuda,0.00019896745681762695,8454144,132096
439,1,16,1024,1024,8,64,cuda,0.00012713909149169922,2113536,132096
440,1,16,1024,1024,16,1,cuda,0.00030959129333496093,265536512,263168
441,1,16,1024,1024,16,4,cuda,0.00016039133071899414,66581504,263168
442,1,16,1024,1024,16,8,cuda,0.00014838695526123047,33422336,263168
443,1,16,1024,1024,16,16,cuda,0.00014695167541503907,16842752,263168
444,1,16,1024,1024,16,64,cuda,0.0001635289192199707,4210688,263168
445,1,16,1024,1024,64,1,cuda,0.0007937788963317871,1008665600,1049600
446,1,16,1024,1024,64,4,cuda,0.0004987931251525879,252953600,1049600
447,1,16,1024,1024,64,8,cuda,0.000437769889831543,127001600,1049600
448,1,16,1024,1024,64,16,cuda,0.000433046817779541,64025600,1049600
449,1,16,1024,1024,64,64,cuda,0.0007652783393859863,16793600,1049600
450,1,16,1024,2048,1,1,cuda,0.0003790497779846191,35651584,34816
451,1,16,1024,2048,1,4,cuda,0.0001369190216064453,8912896,34816
452,1,16,1024,2048,1,8,cuda,0.00012920379638671874,4456448,34816
453,1,16,1024,2048,1,16,cuda,0.00012179374694824218,2228224,34816
454,1,16,1024,2048,1,64,cuda,0.00017271041870117187,557056,34816
455,1,16,1024,2048,4,1,cuda,0.00025284767150878906,135915520,133120
456,1,16,1024,2048,4,4,cuda,0.000128481388092041,34078720,133120
457,1,16,1024,2048,4,8,cuda,0.00012678146362304687,17039360,133120
458,1,16,1024,2048,4,16,cuda,0.00013384819030761718,8519680,133120
459,1,16,1024,2048,4,64,cuda,0.0001283884048461914,2129920,133120
460,1,16,1024,2048,8,1,cuda,0.00029587745666503906,268683264,264192
461,1,16,1024,2048,8,4,cuda,0.00013657093048095704,67368960,264192
462,1,16,1024,2048,8,8,cuda,0.00029265880584716797,33816576,264192
463,1,16,1024,2048,8,16,cuda,0.0002342653274536133,16908288,264192
464,1,16,1024,2048,8,64,cuda,0.0002478194236755371,4227072,264192
465,1,16,1024,2048,16,1,cuda,0.0005113959312438964,531073024,526336
466,1,16,1024,2048,16,4,cuda,0.0004524850845336914,133163008,526336
467,1,16,1024,2048,16,8,cuda,0.00022778749465942382,66844672,526336
468,1,16,1024,2048,16,16,cuda,0.00019433975219726563,33685504,526336
469,1,16,1024,2048,16,64,cuda,0.00019310474395751954,8421376,526336
470,1,16,1024,2048,64,1,cuda,0.0011177945137023926,2017331200,2099200
471,1,16,1024,2048,64,4,cuda,0.0003829073905944824,505907200,2099200
472,1,16,1024,2048,64,8,cuda,0.0003427314758300781,254003200,2099200
473,1,16,1024,2048,64,16,cuda,0.0003424692153930664,128051200,2099200
474,1,16,1024,2048,64,64,cuda,0.0003608155250549316,33587200,2099200
475,1,16,2048,16,1,1,cuda,0.00010583162307739257,557056,272
476,1,16,2048,16,1,4,cuda,9.816884994506836e-05,139264,272
477,1,16,2048,16,1,8,cuda,9.827613830566406e-05,69632,272
478,1,16,2048,16,1,16,cuda,0.00010286331176757812,34816,272
479,1,16,2048,16,1,64,cuda,0.0001030731201171875,8704,272
480,1,16,2048,16,4,1,cuda,0.00015372514724731445,2126800,1040
481,1,16,2048,16,4,4,cuda,0.00017786979675292968,532480,1040
482,1,16,2048,16,4,8,cuda,0.00024367094039916992,266240,1040
483,1,16,2048,16,4,16,cuda,0.00024246454238891602,133120,1040
484,1,16,2048,16,4,64,cuda,0.00023359298706054687,33280,1040
485,1,16,2048,16,8,1,cuda,0.00020931482315063475,4212624,2064
486,1,16,2048,16,8,4,cuda,0.00017195940017700195,1054704,2064
487,1,16,2048,16,8,8,cuda,0.00018815279006958007,528384,2064
488,1,16,2048,16,8,16,cuda,0.00020786285400390626,264192,2064
489,1,16,2048,16,8,64,cuda,0.0002474832534790039,66048,2064
490,1,16,2048,16,16,1,cuda,0.00025197744369506833,8359696,4112
491,1,16,2048,16,16,4,cuda,0.00024435520172119143,2093008,4112
492,1,16,2048,16,16,8,cuda,0.00024294376373291016,1048560,4112
493,1,16,2048,16,16,16,cuda,0.00025114774703979495,526336,4112
494,1,16,2048,16,16,64,cuda,0.0003681349754333496,131584,4112
495,1,16,2048,16,64,1,cuda,0.00029363393783569334,32554000,16400
496,1,16,2048,16,64,4,cuda,0.0002614736557006836,8150800,16400
497,1,16,2048,16,64,8,cuda,0.000345005989074707,4083600,16400
498,1,16,2048,16,64,16,cuda,0.00030172109603881836,2050000,16400
499,1,16,2048,16,64,64,cuda,0.0002813839912414551,524800,16400
500,1,16,2048,64,1,1,cuda,0.0004031658172607422,2228224,1088
501,1,16,2048,64,1,4,cuda,0.00027875185012817385,557056,1088
502,1,16,2048,64,1,8,cuda,0.00027495622634887695,278528,1088
503,1,16,2048,64,1,16,cuda,0.00025067806243896486,139264,1088
504,1,16,2048,64,1,64,cuda,0.0001932048797607422,34816,1088
505,1,16,2048,64,4,1,cuda,0.0001429271697998047,8507200,4160
506,1,16,2048,64,4,4,cuda,0.00017484426498413086,2129920,4160
507,1,16,2048,64,4,8,cuda,0.0001344442367553711,1064960,4160
508,1,16,2048,64,4,16,cuda,0.00013129234313964843,532480,4160
509,1,16,2048,64,4,64,cuda,0.00012981414794921875,133120,4160
510,1,16,2048,64,8,1,cuda,0.00013733863830566405,16850496,8256
511,1,16,2048,64,8,4,cuda,0.00013184309005737305,4218816,8256
512,1,16,2048,64,8,8,cuda,0.0001608109474182129,2113536,8256
513,1,16,2048,64,8,16,cuda,0.0001601719856262207,1056768,8256
514,1,16,2048,64,8,64,cuda,0.00013051509857177733,264192,8256
515,1,16,2048,64,16,1,cuda,0.00013773202896118165,33438784,16448
516,1,16,2048,64,16,4,cuda,0.00013486862182617186,8372032,16448
517,1,16,2048,64,16,8,cuda,0.0001280498504638672,4194240,16448
518,1,16,2048,64,16,16,cuda,0.00013202905654907226,2105344,16448
519,1,16,2048,64,16,64,cuda,0.00018117189407348632,526336,16448
520,1,16,2048,64,64,1,cuda,0.00022375106811523438,130216000,65600
521,1,16,2048,64,64,4,cuda,0.0002039027214050293,32603200,65600
522,1,16,2048,64,64,8,cuda,0.00019779682159423828,16334400,65600
523,1,16,2048,64,64,16,cuda,0.00021743297576904297,8200000,65600
524,1,16,2048,64,64,64,cuda,0.00019829034805297853,2099200,65600
525,1,16,2048,256,1,1,cuda,0.00019690513610839844,8912896,4352
526,1,16,2048,256,1,4,cuda,0.00012356281280517578,2228224,4352
527,1,16,2048,256,1,8,cuda,0.00013152599334716796,1114112,4352
528,1,16,2048,256,1,16,cuda,0.00012839555740356445,557056,4352
529,1,16,2048,256,1,64,cuda,0.00012789249420166015,139264,4352
530,1,16,2048,256,4,1,cuda,0.00013190269470214844,34028800,16640
531,1,16,2048,256,4,4,cuda,0.0001406717300415039,8519680,16640
532,1,16,2048,256,4,8,cuda,0.00025135278701782227,4259840,16640
533,1,16,2048,256,4,16,cuda,0.0006641769409179688,2129920,16640
534,1,16,2048,256,4,64,cuda,0.00032249689102172854,532480,16640
535,1,16,2048,256,8,1,cuda,0.00025196075439453124,67401984,33024
536,1,16,2048,256,8,4,cuda,0.0003955674171447754,16875264,33024
537,1,16,2048,256,8,8,cuda,0.0003070998191833496,8454144,33024
538,1,16,2048,256,8,16,cuda,0.0005576086044311524,4227072,33024
539,1,16,2048,256,8,64,cuda,0.00024373292922973632,1056768,33024
540,1,16,2048,256,16,1,cuda,0.0002373528480529785,133755136,65792
541,1,16,2048,256,16,4,cuda,0.0003916478157043457,33488128,65792
542,1,16,2048,256,16,8,cuda,0.00025959014892578124,16776960,65792
543,1,16,2048,256,16,16,cuda,0.0006657171249389648,8421376,65792
544,1,16,2048,256,16,64,cuda,0.0004296278953552246,2105344,65792
545,1,16,2048,256,64,1,cuda,0.0009807157516479492,520864000,262400
546,1,16,2048,256,64,4,cuda,0.0005607223510742188,130412800,262400
547,1,16,2048,256,64,8,cuda,0.000653526782989502,65337600,262400
548,1,16,2048,256,64,16,cuda,0.0004480743408203125,32800000,262400
549,1,16,2048,256,64,64,cuda,0.00039419651031494143,8396800,262400
550,1,16,2048,1024,1,1,cuda,0.00024204254150390626,35651584,17408
551,1,16,2048,1024,1,4,cuda,0.00013164520263671874,8912896,17408
552,1,16,2048,1024,1,8,cuda,0.0001234269142150879,4456448,17408
553,1,16,2048,1024,1,16,cuda,0.00012337684631347657,2228224,17408
554,1,16,2048,1024,1,64,cuda,0.0001241302490234375,557056,17408
555,1,16,2048,1024,4,1,cuda,0.0002477288246154785,136115200,66560
556,1,16,2048,1024,4,4,cuda,0.00016325950622558594,34078720,66560
557,1,16,2048,1024,4,8,cuda,0.0001287531852722168,17039360,66560
558,1,16,2048,1024,4,16,cuda,0.00022074460983276367,8519680,66560
559,1,16,2048,1024,4,64,cuda,0.00023946046829223633,2129920,66560
560,1,16,2048,1024,8,1,cuda,0.0005692243576049805,269607936,132096
561,1,16,2048,1024,8,4,cuda,0.00029282331466674806,67501056,132096
562,1,16,2048,1024,8,8,cuda,0.000295555591583252,33816576,132096
563,1,16,2048,1024,8,16,cuda,0.0002711653709411621,16908288,132096
564,1,16,2048,1024,8,64,cuda,0.0002748441696166992,4227072,132096
565,1,16,2048,1024,16,1,cuda,0.00047299385070800784,535020544,263168
566,1,16,2048,1024,16,4,cuda,0.0006473541259765625,133952512,263168
567,1,16,2048,1024,16,8,cuda,0.0004822945594787598,67107840,263168
568,1,16,2048,1024,16,16,cuda,0.0003901195526123047,33685504,263168
569,1,16,2048,1024,16,64,cuda,0.0002730584144592285,8421376,263168
570,1,16,2048,1024,64,1,cuda,0.0013594627380371094,2083456000,1049600
571,1,16,2048,1024,64,4,cuda,0.0005589509010314941,521651200,1049600
572,1,16,2048,1024,64,8,cuda,0.00041615962982177734,261350400,1049600
573,1,16,2048,1024,64,16,cuda,0.00042302608489990233,131200000,1049600
574,1,16,2048,1024,64,64,cuda,0.0003743147850036621,33587200,1049600
575,1,16,2048,2048,1,1,cuda,0.00035346031188964843,71303168,34816
576,1,16,2048,2048,1,4,cuda,0.0001329827308654785,17825792,34816
577,1,16,2048,2048,1,8,cuda,0.0001440763473510742,8912896,34816
578,1,16,2048,2048,1,16,cuda,0.00012101650238037109,4456448,34816
579,1,16,2048,2048,1,64,cuda,0.00012599945068359375,1114112,34816
580,1,16,2048,2048,4,1,cuda,0.00037438631057739257,272230400,133120
581,1,16,2048,2048,4,4,cuda,0.00019146203994750975,68157440,133120
582,1,16,2048,2048,4,8,cuda,0.0001284170150756836,34078720,133120
583,1,16,2048,2048,4,16,cuda,0.0001303267478942871,17039360,133120
584,1,16,2048,2048,4,64,cuda,0.00012358903884887695,4259840,133120
585,1,16,2048,2048,8,1,cuda,0.00043039321899414064,539215872,264192
586,1,16,2048,2048,8,4,cuda,0.00022544384002685548,135002112,264192
587,1,16,2048,2048,8,8,cuda,0.00014472007751464844,67633152,264192
588,1,16,2048,2048,8,16,cuda,0.00012705326080322265,33816576,264192
589,1,16,2048,2048,8,64,cuda,0.0001433682441711426,8454144,264192
590,1,16,2048,2048,16,1,cuda,0.0006414985656738281,1070041088,526336
591,1,16,2048,2048,16,4,cuda,0.0002934098243713379,267905024,526336
592,1,16,2048,2048,16,8,cuda,0.00019391059875488282,134215680,526336
593,1,16,2048,2048,16,16,cuda,0.00015954732894897462,67371008,526336
594,1,16,2048,2048,16,64,cuda,0.000138704776763916,16842752,526336
595,1,16,2048,2048,64,1,cuda,0.0020303058624267577,4166912000,2099200
596,1,16,2048,2048,64,4,cuda,0.0010683536529541016,1043302400,2099200
597,1,16,2048,2048,64,8,cuda,0.000905604362487793,522700800,2099200
598,1,16,2048,2048,64,16,cuda,0.0010025215148925782,262400000,2099200
599,1,16,2048,2048,64,64,cuda,0.0006803655624389648,67174400,2099200
600,1,64,16,16,1,1,cuda,0.0003666210174560547,16640,1040
601,1,64,16,16,1,4,cuda,0.00040407657623291014,4160,1040
602,1,64,16,16,1,8,cuda,0.00029436349868774416,2080,1040
603,1,64,16,16,1,16,cuda,0.00018953084945678712,1040,1040
604,1,64,16,16,1,64,cuda,8.814096450805664e-05,1040,1040
605,1,64,16,16,4,1,cuda,0.0001006937026977539,53456,4112
606,1,64,16,16,4,4,cuda,0.00010073184967041016,16448,4112
607,1,64,16,16,4,8,cuda,0.0001227283477783203,8224,4112
608,1,64,16,16,4,16,cuda,0.00019291162490844726,4112,4112
609,1,64,16,16,4,64,cuda,0.0002120518684387207,4112,4112
610,1,64,16,16,8,1,cuda,0.00010342597961425782,73872,8208
611,1,64,16,16,8,4,cuda,9.363412857055664e-05,24624,8208
612,1,64,16,16,8,8,cuda,9.887218475341797e-05,16416,8208
613,1,64,16,16,8,16,cuda,0.00013422727584838867,8208,8208
614,1,64,16,16,8,64,cuda,0.00013608455657958984,8208,8208
615,1,64,16,16,16,1,cuda,0.00017435312271118163,16400,16400
616,1,64,16,16,16,4,cuda,0.00015250444412231445,16400,16400
617,1,64,16,16,16,8,cuda,0.00016933441162109375,16400,16400
618,1,64,16,16,16,16,cuda,0.0001528310775756836,16400,16400
619,1,64,16,16,16,64,cuda,0.00022677183151245117,16400,16400
620,1,64,16,64,1,1,cuda,0.00013748645782470702,66560,4160
621,1,64,16,64,1,4,cuda,0.00016072273254394531,16640,4160
622,1,64,16,64,1,8,cuda,0.00012109994888305664,8320,4160
623,1,64,16,64,1,16,cuda,8.705615997314453e-05,4160,4160
624,1,64,16,64,1,64,cuda,8.801698684692383e-05,4160,4160
625,1,64,16,64,4,1,cuda,9.045600891113281e-05,213824,16448
626,1,64,16,64,4,4,cuda,0.00017324686050415039,65792,16448
627,1,64,16,64,4,8,cuda,0.00019931554794311524,32896,16448
628,1,64,16,64,4,16,cuda,0.0002635407447814941,16448,16448
629,1,64,16,64,4,64,cuda,0.0001488637924194336,16448,16448
630,1,64,16,64,8,1,cuda,0.00010062694549560547,295488,32832
631,1,64,16,64,8,4,cuda,9.663581848144531e-05,98496,32832
632,1,64,16,64,8,8,cuda,9.915590286254882e-05,65664,32832
633,1,64,16,64,8,16,cuda,0.0001636934280395508,32832,32832
634,1,64,16,64,8,64,cuda,0.0001593327522277832,32832,32832
635,1,64,16,64,16,1,cuda,0.00015080690383911132,65600,65600
636,1,64,16,64,16,4,cuda,0.0001527547836303711,65600,65600
637,1,64,16,64,16,8,cuda,0.00015072107315063476,65600,65600
638,1,64,16,64,16,16,cuda,0.0001579093933105469,65600,65600
639,1,64,16,64,16,64,cuda,0.00015042781829833986,65600,65600
640,1,64,16,256,1,1,cuda,0.00014342784881591798,266240,16640
641,1,64,16,256,1,4,cuda,0.00011828184127807618,66560,16640
642,1,64,16,256,1,8,cuda,0.00012252569198608398,33280,16640
643,1,64,16,256,1,16,cuda,8.485078811645507e-05,16640,16640
644,1,64,16,256,1,64,cuda,9.308338165283204e-05,16640,16640
645,1,64,16,256,4,1,cuda,0.000144045352935791,855296,65792
646,1,64,16,256,4,4,cuda,0.0002108144760131836,263168,65792
647,1,64,16,256,4,8,cuda,0.0002633976936340332,131584,65792
648,1,64,16,256,4,16,cuda,0.0002544736862182617,65792,65792
649,1,64,16,256,4,64,cuda,0.0002503800392150879,65792,65792
650,1,64,16,256,8,1,cuda,0.00015747785568237304,1181952,131328
651,1,64,16,256,8,4,cuda,0.00021244525909423827,393984,131328
652,1,64,16,256,8,8,cuda,0.00020884990692138672,262656,131328
653,1,64,16,256,8,16,cuda,0.0002767348289489746,131328,131328
654,1,64,16,256,8,64,cuda,0.00038963794708251953,131328,131328
655,1,64,16,256,16,1,cuda,0.000274348258972168,262400,262400
656,1,64,16,256,16,4,cuda,0.0003345823287963867,262400,262400
657,1,64,16,256,16,8,cuda,0.0003959465026855469,262400,262400
658,1,64,16,256,16,16,cuda,0.00039676427841186526,262400,262400
659,1,64,16,256,16,64,cuda,0.00024016380310058595,262400,262400
660,1,64,16,1024,1,1,cuda,0.00022934913635253907,1064960,66560
661,1,64,16,1024,1,4,cuda,0.00021860361099243164,266240,66560
662,1,64,16,1024,1,8,cuda,0.0002196025848388672,133120,66560
663,1,64,16,1024,1,16,cuda,0.00016580820083618165,66560,66560
664,1,64,16,1024,1,64,cuda,0.00015780448913574219,66560,66560
665,1,64,16,1024,4,1,cuda,0.00020426034927368164,3421184,263168
666,1,64,16,1024,4,4,cuda,0.00017617464065551757,1052672,263168
667,1,64,16,1024,4,8,cuda,0.000141448974609375,526336,263168
668,1,64,16,1024,4,16,cuda,0.00019308805465698242,263168,263168
669,1,64,16,1024,4,64,cuda,0.00021165847778320312,263168,263168
670,1,64,16,1024,8,1,cuda,0.00020769357681274414,4727808,525312
671,1,64,16,1024,8,4,cuda,0.00019002199172973633,1575936,525312
672,1,64,16,1024,8,8,cuda,0.0001929593086242676,1050624,525312
673,1,64,16,1024,8,16,cuda,0.0002910614013671875,525312,525312
674,1,64,16,1024,8,64,cuda,0.00029238224029541014,525312,525312
675,1,64,16,1024,16,1,cuda,0.0004351806640625,1049600,1049600
676,1,64,16,1024,16,4,cuda,0.00036558866500854495,1049600,1049600
677,1,64,16,1024,16,8,cuda,0.00034729480743408205,1049600,1049600
678,1,64,16,1024,16,16,cuda,0.0003469371795654297,1049600,1049600
679,1,64,16,1024,16,64,cuda,0.0003485560417175293,1049600,1049600
680,1,64,16,2048,1,1,cuda,0.0001564311981201172,2129920,133120
681,1,64,16,2048,1,4,cuda,0.00012857913970947265,532480,133120
682,1,64,16,2048,1,8,cuda,0.00013155460357666015,266240,133120
683,1,64,16,2048,1,16,cuda,9.0484619140625e-05,133120,133120
684,1,64,16,2048,1,64,cuda,9.015083312988281e-05,133120,133120
685,1,64,16,2048,4,1,cuda,0.00013232707977294921,6842368,526336
686,1,64,16,2048,4,4,cuda,0.00014292478561401368,2105344,526336
687,1,64,16,2048,4,8,cuda,0.0001593661308288574,1052672,526336
688,1,64,16,2048,4,16,cuda,0.0001763296127319336,526336,526336
689,1,64,16,2048,4,64,cuda,0.00018028974533081056,526336,526336
690,1,64,16,2048,8,1,cuda,0.000149233341217041,9455616,1050624
691,1,64,16,2048,8,4,cuda,0.00015282630920410156,3151872,1050624
692,1,64,16,2048,8,8,cuda,0.00015514135360717774,2101248,1050624
693,1,64,16,2048,8,16,cuda,0.0002337956428527832,1050624,1050624
694,1,64,16,2048,8,64,cuda,0.00025767087936401367,1050624,1050624
695,1,64,16,2048,16,1,cuda,0.0003477764129638672,2099200,2099200
696,1,64,16,2048,16,4,cuda,0.00034942626953125,2099200,2099200
697,1,64,16,2048,16,8,cuda,0.00035930633544921874,2099200,2099200
698,1,64,16,2048,16,16,cuda,0.00035192489624023436,2099200,2099200
699,1,64,16,2048,16,64,cuda,0.000365602970123291,2099200,2099200
700,1,64,64,16,1,1,cuda,0.00012206792831420899,66560,1040
701,1,64,64,16,1,4,cuda,9.552240371704101e-05,16640,1040
702,1,64,64,16,1,8,cuda,9.30333137512207e-05,8320,1040
703,1,64,64,16,1,16,cuda,0.00010231256484985351,4160,1040
704,1,64,64,16,1,64,cuda,8.741140365600586e-05,1040,1040
705,1,64,64,16,4,1,cuda,0.00011622190475463868,250832,4112
706,1,64,64,16,4,4,cuda,9.379625320434571e-05,65792,4112
707,1,64,64,16,4,8,cuda,9.478092193603516e-05,32896,4112
708,1,64,64,16,4,16,cuda,9.426593780517578e-05,16448,4112
709,1,64,64,16,4,64,cuda,0.00012107133865356445,4112,4112
710,1,64,64,16,8,1,cuda,0.00013527870178222656,467856,8208
711,1,64,64,16,8,4,cuda,0.00016322851181030273,123120,8208
712,1,64,64,16,8,8,cuda,0.00011147260665893555,65664,8208
713,1,64,64,16,8,16,cuda,9.299516677856446e-05,32832,8208
714,1,64,64,16,8,64,cuda,9.098052978515626e-05,8208,8208
715,1,64,64,16,16,1,cuda,0.00010611534118652343,803600,16400
716,1,64,64,16,16,4,cuda,0.00010564327239990235,213200,16400
717,1,64,64,16,16,8,cuda,0.00013477325439453124,114800,16400
718,1,64,64,16,16,16,cuda,0.00010810136795043946,65600,16400
719,1,64,64,16,16,64,cuda,0.00017341136932373048,16400,16400
720,1,64,64,16,64,1,cuda,0.0005398869514465332,65552,65552
721,1,64,64,16,64,4,cuda,0.00032677888870239255,65552,65552
722,1,64,64,16,64,8,cuda,0.00031993389129638674,65552,65552
